Id,Style
6677,American IPA
6678,American Stout
6679,American Pale Ale
6680,American Pale Ale
6681,American IPA
6682,American Stout
6683,Irish Red Ale
6684,American Stout
6685,American IPA
6686,Saison
6687,Blonde Ale
6688,American IPA
6689,American IPA
6690,American IPA
6691,American Pale Ale
6692,American IPA
6693,American Amber Ale
6694,Irish Red Ale
6695,American Pale Ale
6696,American Light Lager
6697,Irish Red Ale
6698,American IPA
6699,American Stout
6700,American Pale Ale
6701,American Amber Ale
6702,American IPA
6703,American IPA
6704,American Brown Ale
6705,American IPA
6706,American Light Lager
6707,American Pale Ale
6708,American Pale Ale
6709,American IPA
6710,American Pale Ale
6711,American IPA
6712,Blonde Ale
6713,American IPA
6714,Imperial IPA
6715,American Pale Ale
6716,American IPA
6717,American IPA
6718,Saison
6719,American Amber Ale
6720,American Stout
6721,American IPA
6722,American IPA
6723,American Amber Ale
6724,American IPA
6725,Witbier
6726,American Pale Ale
6727,American Pale Ale
6728,American IPA
6729,American Pale Ale
6730,American IPA
6731,Witbier
6732,American Amber Ale
6733,American Pale Ale
6734,American Pale Ale
6735,Saison
6736,American IPA
6737,Saison
6738,Blonde Ale
6739,American IPA
6740,American IPA
6741,American Pale Ale
6742,American IPA
6743,American IPA
6744,American Amber Ale
6745,American Amber Ale
6746,American IPA
6747,American IPA
6748,American IPA
6749,American IPA
6750,American Pale Ale
6751,American Light Lager
6752,American IPA
6753,American IPA
6754,American Pale Ale
6755,American Pale Ale
6756,American Brown Ale
6757,American Pale Ale
6758,American Pale Ale
6759,American Pale Ale
6760,American IPA
6761,American Pale Ale
6762,Imperial IPA
6763,American Amber Ale
6764,American IPA
6765,American IPA
6766,American IPA
6767,American Light Lager
6768,American Brown Ale
6769,American IPA
6770,Blonde Ale
6771,American Light Lager
6772,American Pale Ale
6773,American Stout
6774,Witbier
6775,Imperial IPA
6776,American Pale Ale
6777,American IPA
6778,American IPA
6779,American Pale Ale
6780,American IPA
6781,Irish Red Ale
6782,American IPA
6783,Saison
6784,American IPA
6785,American IPA
6786,American Pale Ale
6787,American IPA
6788,American Pale Ale
6789,American Pale Ale
6790,American Pale Ale
6791,American Pale Ale
6792,American IPA
6793,American IPA
6794,American IPA
6795,American IPA
6796,American Pale Ale
6797,American IPA
6798,American IPA
6799,American Amber Ale
6800,American IPA
6801,American Pale Ale
6802,American Pale Ale
6803,Imperial IPA
6804,American Stout
6805,American Brown Ale
6806,American IPA
6807,American Pale Ale
6808,American IPA
6809,Blonde Ale
6810,American Pale Ale
6811,American IPA
6812,American IPA
6813,Blonde Ale
6814,Irish Red Ale
6815,American IPA
6816,American IPA
6817,American Light Lager
6818,American IPA
6819,American IPA
6820,American Pale Ale
6821,American IPA
6822,American Stout
6823,American IPA
6824,American IPA
6825,Imperial IPA
6826,American IPA
6827,American IPA
6828,American Pale Ale
6829,American IPA
6830,American IPA
6831,American IPA
6832,American Pale Ale
6833,American IPA
6834,American IPA
6835,Irish Red Ale
6836,American IPA
6837,American Brown Ale
6838,American IPA
6839,Saison
6840,American Stout
6841,American IPA
6842,American Pale Ale
6843,American IPA
6844,American Light Lager
6845,American IPA
6846,American IPA
6847,American Brown Ale
6848,American Pale Ale
6849,Blonde Ale
6850,American Pale Ale
6851,American Pale Ale
6852,American IPA
6853,American Amber Ale
6854,American Amber Ale
6855,Imperial IPA
6856,American IPA
6857,Imperial IPA
6858,American Brown Ale
6859,Blonde Ale
6860,American Light Lager
6861,American IPA
6862,American Pale Ale
6863,Saison
6864,Witbier
6865,American Pale Ale
6866,American IPA
6867,American Pale Ale
6868,American Pale Ale
6869,Imperial IPA
6870,American IPA
6871,American Pale Ale
6872,American Stout
6873,American Pale Ale
6874,American IPA
6875,American IPA
6876,American IPA
6877,American Amber Ale
6878,American Pale Ale
6879,Blonde Ale
6880,American IPA
6881,American Light Lager
6882,American Pale Ale
6883,American IPA
6884,Witbier
6885,American IPA
6886,American Light Lager
6887,Imperial IPA
6888,American Light Lager
6889,Saison
6890,Saison
6891,American Pale Ale
6892,American IPA
6893,American Brown Ale
6894,Irish Red Ale
6895,American Pale Ale
6896,American IPA
6897,American IPA
6898,American IPA
6899,American Pale Ale
6900,American Pale Ale
6901,American IPA
6902,Blonde Ale
6903,Irish Red Ale
6904,American Pale Ale
6905,American IPA
6906,American IPA
6907,American Amber Ale
6908,American Light Lager
6909,American Pale Ale
6910,American IPA
6911,American Pale Ale
6912,Saison
6913,American IPA
6914,American IPA
6915,American Brown Ale
6916,Irish Red Ale
6917,American Amber Ale
6918,American IPA
6919,American Pale Ale
6920,American IPA
6921,American IPA
6922,American IPA
6923,Saison
6924,American Brown Ale
6925,American Pale Ale
6926,American Amber Ale
6927,American IPA
6928,American IPA
6929,Irish Red Ale
6930,American IPA
6931,American IPA
6932,American Pale Ale
6933,American Amber Ale
6934,American Stout
6935,American Brown Ale
6936,American Pale Ale
6937,American Amber Ale
6938,American Pale Ale
6939,Blonde Ale
6940,American Stout
6941,American IPA
6942,American Stout
6943,Saison
6944,Imperial IPA
6945,American Pale Ale
6946,American IPA
6947,American Stout
6948,American IPA
6949,Irish Red Ale
6950,American IPA
6951,American IPA
6952,American Stout
6953,Blonde Ale
6954,American Brown Ale
6955,American IPA
6956,American IPA
6957,Imperial IPA
6958,American Amber Ale
6959,American Stout
6960,American IPA
6961,American Pale Ale
6962,Imperial IPA
6963,American IPA
6964,American Brown Ale
6965,American Pale Ale
6966,American Pale Ale
6967,American IPA
6968,American Pale Ale
6969,American IPA
6970,Witbier
6971,American IPA
6972,American Light Lager
6973,American Pale Ale
6974,American Stout
6975,Irish Red Ale
6976,Blonde Ale
6977,American IPA
6978,American Light Lager
6979,American IPA
6980,American IPA
6981,American IPA
6982,American Pale Ale
6983,American Stout
6984,American Pale Ale
6985,American IPA
6986,American Stout
6987,American IPA
6988,American IPA
6989,Imperial IPA
6990,American IPA
6991,American Pale Ale
6992,American IPA
6993,American Pale Ale
6994,Imperial IPA
6995,Irish Red Ale
6996,American Light Lager
6997,American IPA
6998,American IPA
6999,Irish Red Ale
7000,American IPA
7001,American IPA
7002,American IPA
7003,American IPA
7004,American IPA
7005,American IPA
7006,American IPA
7007,American Pale Ale
7008,American IPA
7009,American IPA
7010,American Pale Ale
7011,American IPA
7012,American Pale Ale
7013,American Pale Ale
7014,American Brown Ale
7015,American Brown Ale
7016,American Light Lager
7017,American IPA
7018,American Amber Ale
7019,American Light Lager
7020,American IPA
7021,American Pale Ale
7022,American Pale Ale
7023,Blonde Ale
7024,American IPA
7025,American Light Lager
7026,Blonde Ale
7027,American IPA
7028,American Pale Ale
7029,American Pale Ale
7030,Saison
7031,American IPA
7032,Saison
7033,American Pale Ale
7034,American Amber Ale
7035,American Amber Ale
7036,American IPA
7037,American Pale Ale
7038,Witbier
7039,American Pale Ale
7040,Saison
7041,American Stout
7042,American IPA
7043,American Pale Ale
7044,American Stout
7045,American Pale Ale
7046,American IPA
7047,Saison
7048,Imperial IPA
7049,American IPA
7050,American IPA
7051,American Amber Ale
7052,American Pale Ale
7053,American Brown Ale
7054,Saison
7055,American Amber Ale
7056,Saison
7057,Imperial IPA
7058,Blonde Ale
7059,American IPA
7060,American IPA
7061,American IPA
7062,American IPA
7063,Saison
7064,American Pale Ale
7065,Imperial IPA
7066,Irish Red Ale
7067,American IPA
7068,Irish Red Ale
7069,American IPA
7070,Witbier
7071,American IPA
7072,American Pale Ale
7073,American Brown Ale
7074,American Pale Ale
7075,American IPA
7076,American IPA
7077,American Pale Ale
7078,American Light Lager
7079,American Pale Ale
7080,American Amber Ale
7081,Imperial IPA
7082,American Light Lager
7083,Saison
7084,Saison
7085,American Amber Ale
7086,Witbier
7087,American IPA
7088,American Pale Ale
7089,Blonde Ale
7090,Imperial IPA
7091,American Light Lager
7092,Irish Red Ale
7093,American IPA
7094,Blonde Ale
7095,American IPA
7096,American IPA
7097,American Pale Ale
7098,Saison
7099,Saison
7100,Irish Red Ale
7101,American Brown Ale
7102,American IPA
7103,American IPA
7104,American Amber Ale
7105,American IPA
7106,American Amber Ale
7107,American IPA
7108,American IPA
7109,Blonde Ale
7110,American Amber Ale
7111,American Brown Ale
7112,American Stout
7113,American IPA
7114,Irish Red Ale
7115,American Brown Ale
7116,American IPA
7117,American IPA
7118,American Amber Ale
7119,American IPA
7120,American IPA
7121,American IPA
7122,American IPA
7123,Blonde Ale
7124,Saison
7125,American Amber Ale
7126,American IPA
7127,American IPA
7128,Witbier
7129,American Pale Ale
7130,American Pale Ale
7131,American IPA
7132,Witbier
7133,American IPA
7134,American Stout
7135,American IPA
7136,American Amber Ale
7137,American Amber Ale
7138,American IPA
7139,Saison
7140,American Pale Ale
7141,American IPA
7142,American IPA
7143,Saison
7144,American Pale Ale
7145,American Pale Ale
7146,Saison
7147,American Light Lager
7148,American Amber Ale
7149,Imperial IPA
7150,American IPA
7151,Witbier
7152,American IPA
7153,American Pale Ale
7154,American Pale Ale
7155,American Pale Ale
7156,American Stout
7157,American Pale Ale
7158,American Brown Ale
7159,Witbier
7160,American IPA
7161,Irish Red Ale
7162,American IPA
7163,American Light Lager
7164,Saison
7165,Saison
7166,American Pale Ale
7167,Witbier
7168,American IPA
7169,American IPA
7170,American Light Lager
7171,Irish Red Ale
7172,Witbier
7173,American Pale Ale
7174,American Pale Ale
7175,American IPA
7176,American Pale Ale
7177,Saison
7178,American Pale Ale
7179,American Pale Ale
7180,American IPA
7181,American IPA
7182,American Amber Ale
7183,Imperial IPA
7184,American IPA
7185,American Stout
7186,American Pale Ale
7187,American Brown Ale
7188,American IPA
7189,Irish Red Ale
7190,Saison
7191,American IPA
7192,American Pale Ale
7193,American IPA
7194,American Stout
7195,American Pale Ale
7196,American Light Lager
7197,American IPA
7198,American IPA
7199,American IPA
7200,Witbier
7201,American IPA
7202,American IPA
7203,American Light Lager
7204,American Amber Ale
7205,American IPA
7206,Imperial IPA
7207,Imperial IPA
7208,American IPA
7209,American IPA
7210,American IPA
7211,American Stout
7212,American Stout
7213,American IPA
7214,American IPA
7215,American IPA
7216,American Pale Ale
7217,Blonde Ale
7218,American Amber Ale
7219,American IPA
7220,American IPA
7221,American IPA
7222,Saison
7223,American IPA
7224,American Pale Ale
7225,American IPA
7226,Imperial IPA
7227,American Pale Ale
7228,Witbier
7229,American IPA
7230,American IPA
7231,American Pale Ale
7232,American IPA
7233,American IPA
7234,American IPA
7235,Blonde Ale
7236,American IPA
7237,Irish Red Ale
7238,American IPA
7239,American Pale Ale
7240,American Amber Ale
7241,Imperial IPA
7242,American Pale Ale
7243,American Pale Ale
7244,American Pale Ale
7245,American IPA
7246,American IPA
7247,Blonde Ale
7248,American Stout
7249,American Pale Ale
7250,American Pale Ale
7251,Saison
7252,Saison
7253,American IPA
7254,American Light Lager
7255,Saison
7256,American Brown Ale
7257,American IPA
7258,American Brown Ale
7259,Saison
7260,American Pale Ale
7261,Saison
7262,American Pale Ale
7263,American Pale Ale
7264,American IPA
7265,American Amber Ale
7266,Witbier
7267,American Amber Ale
7268,American Pale Ale
7269,Imperial IPA
7270,American IPA
7271,American IPA
7272,American Brown Ale
7273,American Amber Ale
7274,Saison
7275,American Pale Ale
7276,Irish Red Ale
7277,American Amber Ale
7278,American Pale Ale
7279,American Amber Ale
7280,American IPA
7281,Irish Red Ale
7282,American Brown Ale
7283,American IPA
7284,American Light Lager
7285,American Pale Ale
7286,American IPA
7287,American Pale Ale
7288,American IPA
7289,Imperial IPA
7290,American Pale Ale
7291,American IPA
7292,American IPA
7293,American Light Lager
7294,American Pale Ale
7295,American Pale Ale
7296,American IPA
7297,American IPA
7298,American Pale Ale
7299,American IPA
7300,American Brown Ale
7301,American IPA
7302,Saison
7303,American IPA
7304,American Light Lager
7305,American Stout
7306,American IPA
7307,American Pale Ale
7308,American Pale Ale
7309,Saison
7310,Blonde Ale
7311,American IPA
7312,American Pale Ale
7313,American IPA
7314,American IPA
7315,American Amber Ale
7316,Irish Red Ale
7317,American IPA
7318,Blonde Ale
7319,Blonde Ale
7320,American IPA
7321,Blonde Ale
7322,Imperial IPA
7323,American Pale Ale
7324,Saison
7325,American IPA
7326,Saison
7327,American IPA
7328,American IPA
7329,American IPA
7330,American IPA
7331,American IPA
7332,American IPA
7333,Imperial IPA
7334,American IPA
7335,American IPA
7336,American Pale Ale
7337,American IPA
7338,American IPA
7339,American Pale Ale
7340,American Pale Ale
7341,American IPA
7342,American Stout
7343,Imperial IPA
7344,American Pale Ale
7345,American IPA
7346,American IPA
7347,American Pale Ale
7348,American Stout
7349,American Pale Ale
7350,Saison
7351,American IPA
7352,American IPA
7353,American Pale Ale
7354,American Pale Ale
7355,American Pale Ale
7356,American Amber Ale
7357,American IPA
7358,American IPA
7359,Saison
7360,American Light Lager
7361,American Pale Ale
7362,American IPA
7363,American Amber Ale
7364,American IPA
7365,American Brown Ale
7366,American IPA
7367,American Pale Ale
7368,American IPA
7369,American IPA
7370,American Stout
7371,American Amber Ale
7372,American Amber Ale
7373,American Pale Ale
7374,Witbier
7375,American Pale Ale
7376,Saison
7377,American IPA
7378,American Pale Ale
7379,American IPA
7380,Blonde Ale
7381,American IPA
7382,Witbier
7383,American IPA
7384,American Pale Ale
7385,American IPA
7386,American Pale Ale
7387,American IPA
7388,American IPA
7389,American Amber Ale
7390,American IPA
7391,American IPA
7392,American IPA
7393,Saison
7394,Irish Red Ale
7395,American IPA
7396,American IPA
7397,American IPA
7398,American Pale Ale
7399,American IPA
7400,American IPA
7401,American Stout
7402,American Pale Ale
7403,Saison
7404,American IPA
7405,American IPA
7406,Imperial IPA
7407,American IPA
7408,American IPA
7409,American Brown Ale
7410,American Pale Ale
7411,Saison
7412,American IPA
7413,American Pale Ale
7414,Imperial IPA
7415,American IPA
7416,American IPA
7417,Blonde Ale
7418,American Pale Ale
7419,American IPA
7420,Blonde Ale
7421,American Pale Ale
7422,American IPA
7423,American Pale Ale
7424,Blonde Ale
7425,American IPA
7426,Blonde Ale
7427,American IPA
7428,American IPA
7429,American IPA
7430,American Brown Ale
7431,Imperial IPA
7432,American Pale Ale
7433,American Pale Ale
7434,American Pale Ale
7435,Imperial IPA
7436,American IPA
7437,American Stout
7438,American IPA
7439,Saison
7440,Blonde Ale
7441,American IPA
7442,Saison
7443,American Pale Ale
7444,American IPA
7445,American Pale Ale
7446,American Light Lager
7447,American IPA
7448,American Stout
7449,American IPA
7450,American Pale Ale
7451,American Amber Ale
7452,Saison
7453,Blonde Ale
7454,Irish Red Ale
7455,Irish Red Ale
7456,American IPA
7457,American IPA
7458,American Pale Ale
7459,American Brown Ale
7460,American IPA
7461,Irish Red Ale
7462,American IPA
7463,American Light Lager
7464,Witbier
7465,American IPA
7466,American Pale Ale
7467,American IPA
7468,American IPA
7469,Witbier
7470,American Pale Ale
7471,American IPA
7472,American IPA
7473,American Pale Ale
7474,American Stout
7475,American Amber Ale
7476,American IPA
7477,American IPA
7478,American Pale Ale
7479,Imperial IPA
7480,American Pale Ale
7481,American IPA
7482,American Pale Ale
7483,American IPA
7484,American Pale Ale
7485,American Amber Ale
7486,American IPA
7487,American IPA
7488,American IPA
